,busno,busid,stationid,stationnm,x,y
11644,1111,100100132,08177,성북구청.성북경찰서,127.01732,37.588291
11645,1111,100100132,08295,보문역,127.020198,37.585565
11646,1111,100100132,08297,안암동주민센터,127.021915,37.586102
11647,1111,100100132,08299,고려대이공대,127.026075,37.586283
11648,1111,100100132,08301,안암전철역,127.030523,37.586256
11649,1111,100100132,06175,고려대학교앞,127.034749,37.588164
11650,1111,100100132,08155,숭례초등학교,127.036052,37.594379
11651,1111,100100132,08153,종암동주민센터,127.034721,37.598579
11652,1111,100100132,08151,종암경찰서,127.033657,37.60101
11653,1111,100100132,08128,KT월곡지사,127.033883,37.602515
11654,1111,100100132,08130,종암SK아파트,127.03751,37.602092
11655,1111,100100132,08132,월곡역,127.041396,37.601676
11656,1111,100100132,08134,동덕여대앞,127.042738,37.603078
11657,1111,100100132,08135,한국과학기술연구원입구,127.044775,37.604377
11658,1111,100100132,08137,월곡중학교,127.04962,37.606882
11659,1111,100100132,08139,새석관시장,127.052819,37.608578
11660,1111,100100132,08404,돌곶이역8번출구,127.056484,37.6105
11661,1111,100100132,08141,돌곶이역,127.058263,37.61146
11662,1111,100100132,08192,장삼주유소,127.05968,37.613937
11663,1111,100100132,08190,장위3동주민센터,127.057449,37.616115
11664,1111,100100132,08188,광운초교,127.054862,37.619469
11665,1111,100100132,08186,월계2교,127.05019,37.623663
11666,1111,100100132,09185,번동주공1단지,127.047133,37.626982
11667,1111,100100132,09183,번동주공3단지,127.044354,37.628596
11668,1111,100100132,09181,초안교,127.041066,37.631086
11669,1111,100100132,09179,강북보건소,127.039222,37.63248
11670,1111,100100132,09199,한성운수차고지,127.037075,37.634209
11671,1111,100100132,09290,한성운수종점,127.035455,37.634649
11672,1113,100100133,08161,정릉산장아파트,127.002823,37.616923
11673,1113,100100133,08163,정릉4동주민센터.경국사,127.006257,37.613527
11674,1113,100100133,08165,KEB.하나은행.정릉동.지점,127.008445,37.611579
11675,1113,100100133,08167,정릉시장입구,127.009849,37.608471
11676,1113,100100133,08169,정릉우체국앞,127.011451,37.605179
11677,1113,100100133,08119,숭덕초교,127.014721,37.603533
11678,1113,100100133,08121,정릉길음시장,127.019175,37.602358
11679,1113,100100133,08245,길음시장,127.023506,37.603099
11680,1113,100100133,08247,길음역,127.026128,37.604918
11681,1113,100100133,08327,성북우체국현대백화점,127.029307,37.607859
11682,1113,100100133,08101,숭곡초교입구,127.032197,37.609987
11683,1113,100100133,08283,월곡1동주민센터,127.03534,37.610576
11684,1113,100100133,08285,밤나무골시장,127.035715,37.60946
11685,1113,100100133,08287,월곡동두산아파트,127.036665,37.606635
11686,1113,100100133,08289,생명의전화,127.037458,37.604148
11687,1113,100100133,08131,성북구보건소,127.039277,37.602446
11688,1113,100100133,08290,생명의전화,127.037425,37.604385
11689,1113,100100133,08288,월곡동두산아파트,127.036629,37.606999
11690,1113,100100133,08286,월곡삼성래미안아파트,127.035916,37.609134
11691,1113,100100133,09190,숭곡초등학교입구,127.032163,37.610066
11692,1113,100100133,08329,현대백화점,127.029202,37.607899
11693,1113,100100133,08248,길음역,127.025909,37.60489
11694,1113,100100133,08246,길음시장,127.023176,37.603051
11695,1113,100100133,08122,정릉길음시장.길음뉴타운9단지,127.019488,37.602364
11696,1113,100100133,08120,숭덕초교,127.015099,37.60356
11697,1113,100100133,08170,정릉우체국앞,127.011582,37.605113
11698,1113,100100133,08168,정릉시장입구,127.010101,37.60802
11699,1113,100100133,08166,KEB.하나은행.정릉동.지점,127.008819,37.611049
11700,1113,100100133,08164,정릉4동주민센터.경국사,127.006432,37.613462
11701,1113,100100133,08162,정릉대우아파트,127.002853,37.61701
11702,1113,100100133,08344,대진여객차고지,127.000499,37.617631
11703,1114,100100134,08258,성북생태체험관,127.005987,37.620239
11704,1114,100100134,08259,정릉초교,127.006161,37.618496
11705,1114,100100134,08260,정릉동풍림상가앞,127.007721,37.616702
11706,1114,100100134,08262,정릉동풍림아파트,127.008774,37.616118
11707,1114,100100134,08324,솔샘사거리,127.007086,37.612765
11708,1114,100100134,08322,삼덕단지앞,127.005098,37.610387
11709,1114,100100134,08320,정릉3동주민센터앞,127.004267,37.608242
11710,1114,100100134,08115,봉국사,127.007636,37.605824
11711,1114,100100134,08117,정릉2동주민센터,127.011024,37.604761
11712,1114,100100134,08119,숭덕초교,127.014721,37.603533
11713,1114,100100134,08121,정릉길음시장,127.019175,37.602358
11714,1114,100100134,08245,길음시장,127.023506,37.603099
11715,1114,100100134,08336,길음역,127.024003,37.601991
11716,1114,100100134,08400,길음뉴타운10단지.라온유아파트,127.01804,37.602795
11717,1114,100100134,08120,숭덕초교,127.015099,37.60356
11718,1114,100100134,08118,정릉2동주민센터,127.011236,37.604737
11719,1114,100100134,08116,봉국사,127.007537,37.606014
11720,1114,100100134,08321,정릉3동주민센터앞,127.004371,37.608254
11721,1114,100100134,08323,삼덕단지앞,127.005188,37.610926
11722,1114,100100134,08325,솔샘사거리,127.007248,37.612733
11723,1114,100100134,08338,정릉대림아파트,127.008804,37.615197
11724,1114,100100134,08261,정릉동풍림상가앞,127.007831,37.616752
11725,1114,100100134,08348,풍림아파트삼거리,127.007296,37.61735
11726,1114,100100134,08350,정릉초교,127.006282,37.618478
11727,1114,100100134,08349,성북생태체험관,127.006548,37.620132
11728,1115,100100566,09211,수유중학교혜화여고,127.013636,37.631928
11729,1115,100100566,09213,서울정인학교,127.012956,37.629228
11730,1115,100100566,09215,구세군강북종합사회복지관입구,127.012411,37.624776
11731,1115,100100566,09218,미양중고등학교.팔팔·미송경로당,127.013069,37.623272
11732,1115,100100566,09223,삼각산동SK아파트북한산시티미양초등학교,127.012741,37.620185
11733,1115,100100566,09307,삼각산119안전센터,127.015192,37.619848
11734,1115,100100566,09274,강북구보건소삼각산분소,127.0153,37.617468
11735,1115,100100566,09295,삼각산동삼각산아이원아파트정문,127.016718,37.616255
11736,1115,100100566,09276,삼각산동삼각산아이원아파트후문,127.01861,37.616416
11737,1115,100100566,09303,삼각산고.래미안트리베라,127.021411,37.614443
11738,1115,100100566,08171,미아초교,127.022083,37.611537
11739,1115,100100566,08173,길음동동부아파트,127.023378,37.607857
11740,1115,100100566,08247,길음역,127.026128,37.604918
11741,1115,100100566,08327,성북우체국현대백화점,127.029307,37.607859
11742,1115,100100566,09306,미아사거리역.롯데백화점,127.030183,37.614077
11743,1115,100100566,09174,삼양동사거리입구,127.028542,37.617172
11744,1115,100100566,09172,성암국제무역고등학교,127.025251,37.618164
11745,1115,100100566,09170,삼양동사거리,127.021816,37.619258
11746,1115,100100566,09166,삼양동사거리,127.021401,37.618106
11747,1115,100100566,09168,송천초등학교.미아뉴타운입구,127.022094,37.615458
11748,1115,100100566,09302,삼각산고.래미안트리베라,127.02166,37.61449
11749,1115,100100566,09275,삼각산동삼각산아이원아파트후문,127.018848,37.616362
11750,1115,100100566,09298,삼각산동삼각산아이원아파트정문,127.016463,37.616411
11751,1115,100100566,09273,강북구보건소삼각산분소,127.01541,37.61798
11752,1115,100100566,09308,삼각산119안전센터,127.015298,37.619768
11753,1115,100100566,09224,삼양동벽산라이브파크미양초등학교,127.012898,37.620247
11754,1115,100100566,09217,미양중고등학교.팔팔·미송경로당,127.013248,37.622977
11755,1115,100100566,09216,구세군강북종합사회복지관입구,127.012477,37.624883
11756,1115,100100566,09214,우광타운,127.013018,37.62918
11757,1115,100100566,09212,혜화여고,127.013753,37.631622
11758,1119,100100137,09194,강북청소년수련관,127.006893,37.645708
11759,1119,100100137,09310,무량사입구,127.007928,37.64623
11760,1119,100100137,09196,국립4.19민주묘지,127.008969,37.646803
11761,1119,100100137,09111,국립4.19민주묘지입구사거리,127.013638,37.648073
11762,1119,100100137,09125,북부성모병원,127.017181,37.646835
11763,1119,100100137,09126,수유2동주민센터우이시장,127.019533,37.645182
11764,1119,100100137,09128,광산사거리,127.021962,37.643407
11765,1119,100100137,09146,강북구청,127.026156,37.640476
11766,1119,100100137,09249,수유역.강북구청,127.025104,37.637664
11767,1119,100100137,09205,대한병원,127.023059,37.636971
11768,1119,100100137,09203,수유중앙시장,127.022684,37.640356
11769,1119,100100137,09201,광산사거리,127.022986,37.643902
11770,1119,100100137,10222,쌍문초등학교,127.025606,37.647014
11771,1119,100100137,10224,숭미초등학교,127.027908,37.649667
11772,1119,100100137,10226,쌍문동대우이안아파트극동아파트앞,127.028392,37.651765
11773,1119,100100137,10276,세그루학원,127.027942,37.656542
11774,1119,100100137,10302,방학3동주민센터,127.027815,37.659165
11775,1119,100100137,10186,방학동신동아타워,127.028106,37.661722
11776,1119,100100137,10189,방학동신동아아파트,127.031375,37.662034
11777,1119,100100137,10191,국민은행방학지점,127.034326,37.662377
11778,1119,100100137,10193,신한은행방학동지점,127.036996,37.662689
11779,1119,100100137,10195,방학사거리,127.040498,37.662713
11780,1119,100100137,10299,창동아이파크,127.046933,37.661563
11781,1119,100100137,10138,창동쌍용아파트,127.048789,37.660493
11782,1119,100100137,10140,자운고등학교앞,127.049764,37.658678
11783,1119,100100137,10142,창동동아청솔아파트,127.049671,37.656669
11784,1119,100100137,10335,창동농협물류센터,127.050137,37.654829
11785,1119,100100137,10265,창동역동측,127.049587,37.653721
11786,1119,100100137,10146,창동역동측,127.050721,37.65326
11787,1119,100100137,10148,창동동아아파트,127.051492,37.651504
11788,1119,100100137,10150,창동주공19단지,127.05215,37.649261
11789,1119,100100137,10152,창동주공18단지,127.052883,37.647282
11790,1119,100100137,10292,서울외국어고등학교,127.052653,37.645234
11791,1119,100100137,10105,녹천역,127.052304,37.643524
11792,1119,100100137,10293,서울외국어고등학교,127.052724,37.645244
11793,1119,100100137,10151,창동주공18단지,127.05304,37.647062
11794,1119,100100137,10149,창동주공19단지,127.052364,37.649035
11795,1119,100100137,10147,창동동아아파트,127.05152,37.651761
11796,1119,100100137,10266,창동역동측도봉방면,127.049883,37.653676
11797,1119,100100137,10143,창동농협물류센터,127.050172,37.655055
11798,1119,100100137,10141,창동동아청솔아파트,127.049798,37.656434
11799,1119,100100137,10139,자운고등학교앞,127.049898,37.658936
11800,1119,100100137,10137,창동쌍용아파트,127.048835,37.660572
11801,1119,100100137,10197,서울문화고등학교,127.046298,37.662747
11802,1119,100100137,10196,방학사거리,127.040578,37.662856
11803,1119,100100137,10194,신한은행방학동지점,127.037012,37.662821
11804,1119,100100137,10192,국민은행방학지점,127.03435,37.66251
11805,1119,100100137,10190,방학동신동아아파트,127.032097,37.662243
11806,1119,100100137,10188,방학3동신동아프라자,127.027569,37.661377
11807,1119,100100137,10209,방학3동주민센터,127.02771,37.659816
11808,1119,100100137,10277,세그루학원,127.027924,37.655622
11809,1119,100100137,10227,쌍문동극동아파트대우이안아파트앞,127.028416,37.651365
11810,1119,100100137,10225,숭미초등학교,127.028052,37.650023
11811,1119,100100137,10223,쌍문초등학교,127.025448,37.647006
11812,1119,100100137,09198,강북중학교,127.023587,37.644821
11813,1119,100100137,09146,강북구청,127.026156,37.640476
11814,1119,100100137,09249,수유역.강북구청,127.025104,37.637664
11815,1119,100100137,09205,대한병원,127.023059,37.636971
11816,1119,100100137,09203,수유중앙시장,127.022684,37.640356
11817,1119,100100137,09129,광산사거리,127.021835,37.643646
11818,1119,100100137,09127,수유2동주민센터우이시장,127.020247,37.644823
11819,1119,100100137,09124,북부성모의원,127.017332,37.646873
11820,1119,100100137,09110,국립4.19민주묘지입구사거리,127.013393,37.648089
11821,1119,100100137,09197,국립4.19민주묘지,127.009054,37.64696
11822,1119,100100137,09311,무량사입구,127.007831,37.646287
11823,1119,100100137,09195,강북청소년수련관,127.006789,37.645762
11824,1120,100100138,11428,한성여객종점,127.069702,37.638497
11825,1120,100100138,11443,홈플러스중계점,127.069054,37.640249
11826,1120,100100138,11388,대진여자고등학교,127.067053,37.644672
11827,1120,100100138,11375,중계건영2차아파트,127.065418,37.646047
11828,1120,100100138,11372,어린이교통공원,127.062706,37.645239
11829,1120,100100138,11248,마들근린공원.노원에코센터,127.059519,37.645206
11830,1120,100100138,10279,창동주공17단지,127.05391,37.645987
11831,1120,100100138,10151,창동주공18단지,127.05304,37.647062
11832,1120,100100138,10149,창동주공19단지,127.052364,37.649035
11833,1120,100100138,10147,창동동아아파트,127.05152,37.651761
11834,1120,100100138,10265,창동역동측,127.049587,37.653721
11835,1120,100100138,10146,창동역동측,127.050721,37.65326
11836,1120,100100138,10232,도봉등기소,127.044516,37.651332
11837,1120,100100138,10234,창동역서측,127.046177,37.652349
11838,1120,100100138,10232,도봉등기소,127.044516,37.651332
11839,1120,100100138,10228,창동주공1단지,127.040914,37.654256
11840,1120,100100138,10298,창5동현대1차아파트,127.040489,37.656044
11841,1120,100100138,10217,도봉구보건소앞,127.037544,37.657362
11842,1120,100100138,10215,쌍문동금호1차삼익아파트,127.034621,37.658121
11843,1120,100100138,10213,쌍문동현대.한양아파트,127.031329,37.657911
11844,1120,100100138,10211,쌍문동성원아파트,127.02855,37.657724
11845,1120,100100138,10207,방학동우성.청구아파트,127.024867,37.657521
11846,1120,100100138,10205,초당초등학교,127.022323,37.657477
11847,1120,100100138,10203,쌍문동우이빌라,127.018961,37.657365
11848,1120,100100138,10201,쌍문동청한빌라,127.014721,37.657682
11849,1120,100100138,09106,서라벌중학교.우이동대우아파트,127.012732,37.65401
11850,1120,100100138,09107,덕성여대솔밭근린공원,127.012743,37.651429
11851,1120,100100138,10221,덕성여대입구,127.013087,37.650943
11852,1120,100100138,10219,서라벌중학교.우이동대우아파트,127.01296,37.654533
11853,1120,100100138,10218,북서울교회,127.013577,37.657264
11854,1120,100100138,10200,쌍문동청한빌라,127.015027,37.657514
11855,1120,100100138,10202,쌍문동우이빌라,127.018942,37.657276
11856,1120,100100138,10204,초당초등학교,127.023137,37.657356
11857,1120,100100138,10206,방학동우성아파트,127.024271,37.657401
11858,1120,100100138,10210,쌍문동성원아파트,127.028934,37.657645
11859,1120,100100138,10212,쌍문동한양.현대아파트,127.031754,37.657827
11860,1120,100100138,10214,쌍문동삼익금호1차아파트,127.035122,37.658044
11861,1120,100100138,10216,도봉구보건소앞,127.037689,37.65719
11862,1120,100100138,10297,창5동현대아파트,127.040408,37.656029
11863,1120,100100138,10229,창동주공1단지아파트,127.04109,37.653307
11864,1120,100100138,10234,창동역서측,127.046177,37.652349
11865,1120,100100138,10231,도봉등기소,127.044657,37.651177
11866,1120,100100138,10144,창동농협물류센타,127.051311,37.654046
11867,1120,100100138,10265,창동역동측,127.049587,37.653721
11868,1120,100100138,10146,창동역동측,127.050721,37.65326
11869,1120,100100138,10148,창동동아아파트,127.051492,37.651504
11870,1120,100100138,10150,창동주공19단지,127.05215,37.649261
11871,1120,100100138,10152,창동주공18단지,127.052883,37.647282
11872,1120,100100138,10278,창동주공17단지,127.0538,37.645885
11873,1120,100100138,11247,마들근린공원.노원에코센터,127.059233,37.645118
11874,1120,100100138,11376,중계역2번출구,127.064865,37.645795
11875,1120,100100138,11389,청계초등학교,127.066999,37.644527
11876,1120,100100138,11386,홈플러스중계점,127.068715,37.640747
11877,1122,100100425,08342,상진운수종점,127.064634,37.611315
11878,1122,100100425,08195,석관중고등학교앞,127.064083,37.609297
11879,1122,100100425,08197,석관동코오롱아파트,127.066242,37.606548
11880,1122,100100425,06132,한천로쌍용아파트앞,127.067767,37.598197
11881,1122,100100425,06302,이문동쌍용아파트,127.069238,37.598972
11882,1122,100100425,06253,신이문역,127.067856,37.602637
11883,1122,100100425,06358,쌍용아파트,127.06848,37.601366
11884,1122,100100425,06255,이문동현대아파트,127.070999,37.601254
11885,1122,100100425,07252,중화2동주민센터,127.077007,37.601521
11886,1122,100100425,07254,지하철7호선중화역3번출구,127.078998,37.601524
11887,1122,100100425,07256,지하철7호선중화역2번출구,127.080108,37.601538
11888,1122,100100425,07258,중흥초등학교,127.083193,37.601712
11889,1122,100100425,07260,이화연립경동제일교회앞,127.085382,37.602361
11890,1122,100100425,07262,쌍용아파트신내테크노타운앞,127.088018,37.603206
11891,1122,100100425,07264,엘지아파트앞,127.090156,37.60408
11892,1122,100100425,07266,신현중학교,127.091358,37.604853
11893,1122,100100425,07268,중랑구청,127.093597,37.606258
11894,1122,100100425,07275,신내동성3차아파트,127.095222,37.607615
11895,1122,100100425,07276,신내동성1.2차아파트,127.096045,37.609694
11896,1122,100100425,07280,신내9단지아파트.서울의료원,127.096406,37.612609
11897,1122,100100425,07347,중랑소방서,127.095213,37.614863
11898,1122,100100425,07282,신내7단지아파트홈플러스,127.093565,37.615529
11899,1122,100100425,07296,봉화산역2번출구,127.092849,37.616824
11900,1122,100100425,07289,신내우체국,127.08966,37.616414
11901,1122,100100425,07291,구립도서관체육관,127.087572,37.615504
11902,1122,100100425,07293,신내4단지아파트,127.086254,37.616572
11903,1122,100100425,07431,태릉고등학교.원묵초등학교,127.087136,37.617901
11904,1122,100100425,07295,지하철6호선화랑대역,127.086365,37.619655
11905,1122,100100425,11158,예수사랑교회,127.087009,37.622275
11906,1122,100100425,11137,화랑타운아파트,127.086557,37.623791
11907,1122,100100425,11135,우방아파트,127.085909,37.626038
11908,1122,100100425,11127,원자력병원,127.082189,37.628301
11909,1122,100100425,11134,효성화운트빌원자력병원후문,127.085118,37.62746
11910,1122,100100425,11136,태릉현대아파트,127.085998,37.625173
11911,1122,100100425,11138,청솔아파트,127.086596,37.623156
11912,1122,100100425,07294,지하철6호선화랑대역,127.085977,37.619733
11913,1122,100100425,07430,태릉고등학교.원묵초등학교,127.087226,37.618248
11914,1122,100100425,07292,신내4단지아파트,127.086083,37.616592
11915,1122,100100425,07290,구립도서관체육관,127.087317,37.61552
11916,1122,100100425,07288,신내우체국,127.089922,37.616608
11917,1122,100100425,07297,봉화산역3번출구,127.093039,37.616646
11918,1122,100100425,07281,신내7단지아파트홈플러스,127.093909,37.615287
11919,1122,100100425,07354,중랑소방서,127.095175,37.614777
11920,1122,100100425,07279,신내8단지아파트.서울의료원,127.096287,37.613132
11921,1122,100100425,07278,신내9단지아파트,127.096109,37.610553
11922,1122,100100425,07277,신내10단지아파트,127.095636,37.60912
11923,1122,100100425,07267,중랑구청,127.09429,37.606625
11924,1122,100100425,07265,신현중학교,127.091709,37.605197
11925,1122,100100425,07263,엘지아파트앞,127.090112,37.604167
11926,1122,100100425,07261,쌍용아파트신내테크노타운앞,127.087964,37.603287
11927,1122,100100425,07259,이화연립경동제일교회앞,127.084998,37.602348
11928,1122,100100425,07257,중흥초등학교,127.082733,37.601777
11929,1122,100100425,07255,지하철7호선중화역2번출구,127.080686,37.601648
11930,1122,100100425,07253,지하철7호선중화역3번출구,127.079109,37.601614
11931,1122,100100425,07251,중화2동주민센터,127.076767,37.601597
11932,1122,100100425,06254,이문동현대아파트앞,127.070917,37.6013
11933,1122,100100425,06253,신이문역,127.067856,37.602637
11934,1122,100100425,06358,쌍용아파트,127.06848,37.601366
11935,1122,100100425,06301,이문동쌍용아파트,127.069033,37.59879
11936,1122,100100425,06133,한천로쌍용아파트앞,127.067856,37.598664
11937,1122,100100425,08198,석관동코오롱아파트,127.066343,37.606692
11938,1122,100100425,08196,석관고등학교,127.06466,37.608916
11939,1122,100100425,08341,상진운수종점,127.065184,37.611227
11940,1124,100100139,09154,북부수도사업소,127.035987,37.634427
11941,1124,100100139,09178,강북보건소,127.039259,37.632208
11942,1124,100100139,09180,번동주공4단지,127.04011,37.631499
11943,1124,100100139,09228,번동주공아파트3단지4단지,127.04015,37.629435
11944,1124,100100139,09232,번동한솔솔파크,127.037872,37.627496
11945,1124,100100139,09234,번동해모로아파트,127.03714,37.626888
11946,1124,100100139,09236,강북문화정보센타,127.036819,37.625903
11947,1124,100100139,09238,번동동문아파트,127.037538,37.623747
11948,1124,100100139,09239,북서울꿈의숲,127.037567,37.622583
11949,1124,100100139,09241,벼랑바위,127.036048,37.618624
11950,1124,100100139,09243,송중동경남아너스빌,127.034606,37.616592
11951,1124,100100139,09245,송중초등학교,127.031661,37.616447
11952,1124,100100139,09277,롯데백화점미아점,127.030862,37.614651
11953,1124,100100139,09739,미아사거리,127.030548,37.612876
11954,1124,100100139,09304,방천시장입구,127.032698,37.611544
11955,1124,100100139,09190,숭곡초등학교입구,127.032163,37.610066
11956,1124,100100139,09261,미아사거리역,127.030405,37.61177
11957,1124,100100139,09244,송중초등학교,127.031407,37.616405
11958,1124,100100139,09242,송중동경남아너스빌,127.0343,37.616563
11959,1124,100100139,09240,벼랑바위,127.035944,37.618322
11960,1124,100100139,09271,북서울꿈의숲,127.037695,37.62272
11961,1124,100100139,09237,번동동문아파트,127.037684,37.623542
11962,1124,100100139,09235,강북문화정보센터,127.037267,37.625074
11963,1124,100100139,09233,번동해모로아파트,127.03699,37.626649
11964,1124,100100139,09231,번동한솔솔파크,127.038013,37.627549
11965,1124,100100139,09230,번동초등학교,127.039799,37.628973
11966,1124,100100139,09229,번동주공아파트3단지4단지,127.040947,37.62999
11967,1124,100100139,09181,초안교,127.041066,37.631086
11968,1124,100100139,09177,신창교,127.038551,37.633273
11969,1124,100100139,09199,한성운수차고지,127.037075,37.634209
11970,1124,100100139,09150,북부시장입구,127.032018,37.635363
11971,1124,100100139,09148,강북경찰서입구,127.028686,37.63515
11972,1124,100100139,09206,삼성화재강북지점,127.024855,37.635553
11973,1124,100100139,09248,수유역.노스페이스문화센터,127.026865,37.639071
11974,1124,100100139,09207,강북구청사거리,127.028402,37.638909
11975,1124,100100139,09209,수송초등학교,127.03152,37.636927
11976,1124,100100139,09290,한성운수종점,127.035455,37.634649
11977,1126,100100142,09194,강북청소년수련관,127.006893,37.645708
11978,1126,100100142,09310,무량사입구,127.007928,37.64623
11979,1126,100100142,09196,국립4.19민주묘지,127.008969,37.646803
11980,1126,100100142,09111,국립4.19민주묘지입구사거리,127.013638,37.648073
11981,1126,100100142,09125,북부성모병원,127.017181,37.646835
11982,1126,100100142,09126,수유2동주민센터우이시장,127.019533,37.645182
11983,1126,100100142,09128,광산사거리,127.021962,37.643407
11984,1126,100100142,09146,강북구청,127.026156,37.640476
11985,1126,100100142,09247,수유3동우체국,127.028094,37.640191
11986,1126,100100142,10336,태영데시앙아파트,127.031776,37.642664
11987,1126,100100142,10253,창2동주민센터.보건지소,127.033576,37.640789
11988,1126,100100142,10314,창번2교앞,127.034529,37.638682
11989,1126,100100142,10250,창동서울탁주앞,127.037273,37.637676
11990,1126,100100142,10330,창동.신창시장,127.037431,37.637841
11991,1126,100100142,10248,KEB.하나은행.창동.지점,127.03951,37.640065
11992,1126,100100142,10262,창동대우아파트입구,127.040521,37.643029
11993,1126,100100142,10315,대우아파트104동,127.03835,37.643256
11994,1126,100100142,10264,창동대우아파트,127.03671,37.64262
11995,1126,100100142,10252,창2동주민센터.보건지소,127.033607,37.64089
11996,1126,100100142,10311,태영데시앙아파트,127.032398,37.64234
11997,1126,100100142,10127,우이1교앞,127.032077,37.644034
11998,1126,100100142,10126,쌍문역,127.034091,37.647405
11999,1126,100100142,10119,정의여중고앞,127.03725,37.652682
12000,1126,100100142,10121,구민회관,127.038109,37.654147
12001,1126,100100142,10217,도봉구보건소앞,127.037544,37.657362
12002,1126,100100142,10177,쌍문동청구아파트,127.035066,37.659571
12003,1126,100100142,10175,방학동삼익세라믹,127.034842,37.661842
12004,1126,100100142,10173,방학동신우빌라,127.035074,37.664088
12005,1126,100100142,10309,도깨비시장,127.035649,37.6653
12006,1126,100100142,10180,원약국,127.034388,37.666457
12007,1126,100100142,10334,안방학동,127.032999,37.667727
12008,1126,100100142,10320,샘말어린이공원,127.031904,37.668723
12009,1126,100100142,10321,안방학동,127.02995,37.669081
12010,1126,100100142,10179,샘말어린이공원,127.031816,37.668668
12011,1126,100100142,10333,안방학동,127.03292,37.667665
12012,1126,100100142,10181,원약국,127.034311,37.666397
12013,1126,100100142,10310,방학동도깨비시장,127.03556,37.665248
12014,1126,100100142,10174,방학동신우빌라,127.034953,37.664081
12015,1126,100100142,10176,방학동삼익세라믹,127.034759,37.661761
12016,1126,100100142,10178,쌍문동청구아파트,127.035022,37.659165
12017,1126,100100142,10216,도봉구보건소앞,127.037689,37.65719
12018,1126,100100142,10122,구민회관,127.038275,37.654771
12019,1126,100100142,10120,정의여중고앞,127.036727,37.652134
12020,1126,100100142,10124,쌍문역.쌍문역골목시장,127.034245,37.64797
12021,1126,100100142,10336,태영데시앙아파트,127.031776,37.642664
12022,1126,100100142,10253,창2동주민센터.보건지소,127.033576,37.640789
12023,1126,100100142,10314,창번2교앞,127.034529,37.638682
12024,1126,100100142,10250,창동서울탁주앞,127.037273,37.637676
12025,1126,100100142,10330,창동.신창시장,127.037431,37.637841
12026,1126,100100142,10248,KEB.하나은행.창동.지점,127.03951,37.640065
12027,1126,100100142,10262,창동대우아파트입구,127.040521,37.643029
12028,1126,100100142,10315,대우아파트104동,127.03835,37.643256
12029,1126,100100142,10264,창동대우아파트,127.03671,37.64262
12030,1126,100100142,10252,창2동주민센터.보건지소,127.033607,37.64089
12031,1126,100100142,10311,태영데시앙아파트,127.032398,37.64234
12032,1126,100100142,09246,수유3동우체국,127.02764,37.639985
12033,1126,100100142,09147,강북구청,127.026357,37.640446
12034,1126,100100142,09129,광산사거리,127.021835,37.643646
12035,1126,100100142,09127,수유2동주민센터우이시장,127.020247,37.644823
12036,1126,100100142,09124,북부성모의원,127.017332,37.646873
12037,1126,100100142,09110,국립4.19민주묘지입구사거리,127.013393,37.648089
12038,1126,100100142,09197,국립4.19민주묘지,127.009054,37.64696
12039,1126,100100142,09311,무량사입구,127.007831,37.646287
12040,1126,100100142,09195,강북청소년수련관,127.006789,37.645762
12041,1127,100100143,10153,도봉산입구,127.040478,37.687022
12042,1127,100100143,10154,도봉고등학교,127.044032,37.687306
12043,1127,100100143,10103,도봉동한신아파트,127.045714,37.682602
12044,1127,100100143,10156,도봉역,127.046544,37.680348
12045,1127,100100143,10158,노원교,127.04905,37.679474
12046,1127,100100143,10160,성대야구장노원교앞,127.049417,37.679024
12047,1127,100100143,10130,서울북부지방법원.검찰청.성우아파트,127.047987,37.675943
12048,1127,100100143,10132,도봉시장,127.046704,37.673671
12049,1127,100100143,10134,도봉구청,127.04626,37.66992
12050,1127,100100143,10136,방학1동대상타운현대삼성아파트,127.046105,37.666249
12051,1127,100100143,10197,서울문화고등학교,127.046298,37.662747
12052,1127,100100143,10116,방학사거리,127.042282,37.662199
12053,1127,100100143,10118,도봉보건소,127.040057,37.657774
12054,1127,100100143,10297,창5동현대아파트,127.040408,37.656029
12055,1127,100100143,10229,창동주공1단지아파트,127.04109,37.653307
12056,1127,100100143,10657,창북중학교,127.038156,37.651515
12057,1127,100100143,10124,쌍문역.쌍문역골목시장,127.034245,37.64797
12058,1127,100100143,10258,한신아파트101동앞,127.034849,37.646057
12059,1127,100100143,10256,중앙약국,127.037248,37.646238
12060,1127,100100143,10261,창동청구빌라,127.039583,37.646145
12061,1127,100100143,10263,창동대우아파트입구,127.040423,37.643218
12062,1127,100100143,10249,KEB.하나은행.창동.지점,127.039543,37.640254
12063,1127,100100143,10331,신창.창동시장,127.038423,37.639035
12064,1127,100100143,10251,창동서울탁주앞,127.037005,37.637544
12065,1127,100100143,10313,금용아파트,127.035156,37.637717
12066,1127,100100143,10252,창2동주민센터.보건지소,127.033607,37.64089
12067,1127,100100143,10311,태영데시앙아파트,127.032398,37.64234
12068,1127,100100143,09246,수유3동우체국,127.02764,37.639985
12069,1127,100100143,09272,수유역.강북구청,127.026112,37.63859
12070,1127,100100143,09206,삼성화재강북지점,127.024855,37.635553
12071,1127,100100143,09248,수유역.노스페이스문화센터,127.026865,37.639071
12072,1127,100100143,09247,수유3동우체국,127.028094,37.640191
12073,1127,100100143,10336,태영데시앙아파트,127.031776,37.642664
12074,1127,100100143,10253,창2동주민센터.보건지소,127.033576,37.640789
